grammatical,ungrammatical
Svarsfrekvenserna bestyrker i någon mån Parsons och Bales antagande.,Svarsfrekvenserna Parsons och Bales antagande bestyrker i någon mån.
Båda könen anser att manlig dominans är vanligare än kvinnlig.,Båda könen att manlig dominans är vanligare än kvinnlig anser.
Också pojkarna fick uttala sig om dominansmönstret.,Också pojkarna sig fick uttala om dominansmönstret.
Man bad dem att fullborda en sats som började så här:,Man dem bad att fullborda en sats som började så här:
Uppställningen visar att pojkarna oftare än föräldrarna tilldelar fadern makten.,Uppställningen att pojkarna oftare än föräldrarna tilldelar fadern makten visar.
Vi har sett att Jonsson / Kälvestens undersökning i viss mån stöder Parsons och Bales.,Vi att Jonsson / Kälvestens undersökning i viss mån stöder Parsons och Bales har sett.
"Far fyller en roll som en kugge i den stora stadens arbetsliv, en liten oansenlig anonym roll som lika bra skulle kunna fyllas av någon annan.","Far en roll som en kugge i den stora stadens arbetsliv, en liten oansenlig anonym roll som lika bra skulle kunna fyllas av någon annan fyller."
"Männen i deras familjer säger att de är belåtna med sitt arbete men får för litet tid över från arbetet, bl.a. för familjen.","Männen i deras familjer att de är belåtna med sitt arbete men får för litet tid över från arbetet, bl.a. för familjen säger."
"I socialgrupp 1 har vi träffat ämbetsmannen med heltidsarbetande hustru i något lägre lönegrad, men båda välbeställda kvalificerade yrkesmänniskor.","I socialgrupp 1 ämbetsmannen med heltidsarbetande hustru i något lägre lönegrad har vi träffat, men båda välbeställda kvalificerade yrkesmänniskor."
Han hade haft dålig mage - av nervösa orsaker säger de båda.,Han dålig mage hade haft - av nervösa orsaker säger de båda.
"Som ett exempel från medelklassen kan vi ta köpmansfamiljen, där båda arbetar i ett eget blomstrande företag.","Som ett exempel från medelklassen köpmansfamiljen, där båda arbetar i ett eget blomstrande företag kan vi ta."
De två barnen i läroverksåldern sköter bestämda uppgifter.,De två barnen i läroverksåldern bestämda uppgifter sköter.
Mannens vanligaste insats gäller skoborstning (förmodligen är det de egna skorna).,Mannens vanligaste insats skoborstning gäller (förmodligen är det de egna skorna).
"De tre största hjälpinsatserna gäller då diskning (33 %), barnskötsel (23 %) och storstädning (23 %).","De tre största hjälpinsatserna diskning (33 %), barnskötsel (23 %) och storstädning (23 %) gäller då."
Man får anta att det numera och speciellt i de yngre familjerna råder en något mer likformig arbetsfördelning.,Man att det numera och speciellt i de yngre familjerna råder en något mer likformig arbetsfördelning får anta.
En av förutsättningarna för ett socialt beteende är att individerna kan känna igen varandra och att en kommunikation kan åstadkommas mellan dem.,En av förutsättningarna för ett socialt beteende att individerna kan känna igen varandra och att en kommunikation kan åstadkommas mellan dem är.
Solitära getingar gräver ett par cm djupa bon med en enda cell i botten.,Solitära getingar ett par cm djupa bon med en enda cell i botten gräver.
"Getinghonan dödar en fjärilslarv, för den till boet och lägger ett ägg på bytet.","Getinghonan en fjärilslarv dödar, för den till boet och lägger ett ägg på bytet."
Beteendet visar en viss flexibilitet.,Beteendet en viss flexibilitet visar.
"Detta stimulerar honorna till äggläggning, varigenom fortplantningen säkras.","Detta honorna stimulerar till äggläggning, varigenom fortplantningen säkras."
"Fåglarnas parvisa bobyggnad, ruvning av äggen och matning av ungarna utgör också ett nedärvt system av beteenden, vilkas olika delar utlöses av bestämda signaler.","Fåglarnas parvisa bobyggnad, ruvning av äggen och matning av ungarna ett nedärvt system av beteenden, vilkas olika delar utlöses av bestämda signaler utgör också."
Socialt beteende innebär samspel mellan individerna.,Socialt beteende samspel mellan individerna innebär.
"Många fåglar, t.ex. kajor, har gemensamma nattvisten.","Många fåglar, t.ex. kajor, gemensamma nattvisten har."
"Hanen hävdar sitt revir med sången, men denna verkar sannolikt även attraherande på honan.","Hanen sitt revir hävdar med sången, men denna verkar sannolikt även attraherande på honan."
Grävlingen märker träd och stenar i revirets ytterområde med sekret från en körtel vid analöppningen.,Grävlingen träd och stenar i revirets ytterområde märker med sekret från en körtel vid analöppningen.
Björn och visent stämplar sina revir med urin (fig. 22).,Björn och visent sina revir stämplar med urin (fig. 22).
Tjuren av europeisk bison märker ut sitt revir genom att med hornen barka av ett stycke från trädstammen.,Tjuren av europeisk bison sitt revir märker ut genom att med hornen barka av ett stycke från trädstammen.
Han rullar sig i sin egen urin och gnider sig mot trädstammen.,Han sig rullar i sin egen urin och gnider sig mot trädstammen.
"Fiskar som är utrustade med elektriska organ, t.ex. den sydamerikanska darrålen, kan ge strömstötar på ända upp till 600 volt.","Fiskar som är utrustade med elektriska organ, t.ex. den sydamerikanska darrålen, strömstötar på ända upp till 600 volt kan ge."
Många fiskar har liksom kräftdjur och valar även akustiska signaler.,Många fiskar akustiska signaler har liksom kräftdjur och valar även.
"Karpar producerar t.ex. knorrande och brummande läten, som är karaktäristiska för arten.","Karpar knorrande och brummande läten, som är karaktäristiska för arten producerar t.ex.."
Valarnas ljudkommunikation når ultraljudområdet.,Valarnas ljudkommunikation ultraljudområdet når.
En tumlare uppfattar svängningar upp till 150000 herz.,En tumlare svängningar upp till 150000 herz uppfattar.
En s.k. lågvoltsfisk i sötvatten lokaliserar föremål i omgivningen genom störningar i sitt elektriska fält.,En s.k. lågvoltsfisk i sötvatten föremål i omgivningen lokaliserar genom störningar i sitt elektriska fält.
"En ropar det rytmiska ga-ga, och hela flocken lyfter.","En det rytmiska ga-ga ropar, och hela flocken lyfter."
"En intressant detalj i beteendet är att ungarna pickar mot den vuxna trutens näbb, på vilket truten svarar med att mata ungen (fig. 24).","En intressant detalj i beteendet att ungarna pickar mot den vuxna trutens näbb, på vilket truten svarar med att mata ungen är (fig. 24)."
"I försök med attrapper har man visat att pickningen är ett fixt rörelsemönster, vars nyckelretning är den röda fläck som gråtrutens gula näbb är försedd med.","I försök med attrapper att pickningen är ett fixt rörelsemönster, vars nyckelretning är den röda fläck som gråtrutens gula näbb är försedd med har man visat."
En näbbattrapp med röd fläck gav fyra gånger så många pickningar per tidsenhet som en naturtrogen modell utan röd fläck.,En näbbattrapp med röd fläck fyra gånger så många pickningar per tidsenhet som en naturtrogen modell utan röd fläck gav.
Staplarnas längd visar antalet pickningar som utlöstes av de olika modellerna i försöket.,Staplarnas längd antalet pickningar som utlöstes av de olika modellerna i försöket visar.
"Ledaren för flocken bestämmer riktning och hastighet vid förflyttning, väcker alarmberedskap, tar initiativ till betning etc.","Ledaren för flocken riktning och hastighet bestämmer vid förflyttning, väcker alarmberedskap, tar initiativ till betning etc."
Samarbetet mellan individerna inom en grupp grundar sig på ett socialt beteende.,Samarbetet mellan individerna inom en grupp sig grundar på ett socialt beteende.
"Detta gäller såväl fortplantningsbeteende, vård av avkomma som samvaro utanför familjen i grupp.","Detta såväl fortplantningsbeteende, vård av avkomma som samvaro utanför familjen i grupp gäller."
"Systemet av utlösare, nyckelretningar, i det sociala beteendet innefattar bl.a. akustiska, optiska och kemiska signaler.","Systemet av utlösare, nyckelretningar, i det sociala beteendet akustiska, optiska och kemiska signaler innefattar bl.a.."
Solitära gnagare gräver t.ex. sämre gångsystem än de som lever i samhällen och faller därför lättare offer för rovdjur.,Solitära gnagare sämre gångsystem än de som lever i samhällen gräver t.ex. och faller därför lättare offer för rovdjur.
Två tumlare hjälper en sårad artfrände att hålla näsöppningen över vattnet.,Två tumlare en sårad artfrände hjälper att hålla näsöppningen över vattnet.
Gruppbildning ger också möjlighet till en fördelaktig arbetsfördelning.,Gruppbildning möjlighet till en fördelaktig arbetsfördelning ger också.
De samhällsbildande insekterna ger goda exempel på detta.,De samhällsbildande insekterna goda exempel ger på detta.
"Hos samhällsbildande insekter, som för övrigt endast omfattar tre procent av alla insekter, har man genom studiet av bärnstensfaunan från Östersjöområdet kunnat spåra den sociala differentieringen tillbaka till tidig tertiär.","Hos samhällsbildande insekter, som för övrigt endast omfattar tre procent av alla insekter, den sociala differentieringen har man genom studiet av bärnstensfaunan från Östersjöområdet kunnat spåra tillbaka till tidig tertiär."
Bidansens uttrycksmöjligheter visar rörelsemönstrens betydelse som kommunikationsmedel.,Bidansens uttrycksmöjligheter rörelsemönstrens betydelse som kommunikationsmedel visar.
"Deras beteende följer som bekant en bestämd utvecklingsföljd: amning, vakthållning, nektarhämtning etc.","Deras beteende en bestämd utvecklingsföljd: amning, vakthållning, nektarhämtning etc följer som bekant."
"Detta ger dessa varelser större möjligheter till variationer i beteendet i nya, oväntade situationer.","Detta större möjligheter till variationer i beteendet ger dessa varelser i nya, oväntade situationer."
Hos den vuxna människan har det inlärda beteendet till stor del överlagrat det nedärvda mönstret.,Hos den vuxna människan det nedärvda mönstret har det inlärda beteendet till stor del överlagrat.
