grammatical,ungrammatical
"Det blir sålunda en klyfta mellan himmelska ideal och kompromisslösningar, som motiveras av syndiga människors oförmåga att leva upp till idealen.","Det blir sålunda en klyfta mellan himmelsk ideal och kompromisslösningar, som motiveras av syndiga människors oförmåga att leva upp till idealen."
"Otrohet är enligt protestantisk syn ett skäl för skilsmässa, och ohjälpligt söndriga äktenskap är inte äktenskap i egentlig mening och kan därför upplösas","Otrohet är enligt protestantisk syn ett skäl för skilsmässa, och ohjälpligt söndrig äktenskap är inte äktenskap i egentlig mening och kan därför upplösas"
Otukt skulle enligt protestanternas tolkning av detta uttalande vara ett acceptabelt skäl för skilsmässa.,Otukt skulle enligt protestanternas tolkning av detta uttalande vara ett acceptabel skäl för skilsmässa.
Man har efterhand kommit att acceptera ett annat skäl för skilsmässa och omgifte.,Man har efterhand kommit att acceptera ett annan skäl för skilsmässa och omgifte.
Ett sådant äktenskap har så att säga ogiltigförklarat sig självt genom att sakna det som vi väntar av ett verkligt äktenskap: gemenskap på olika plan.,Ett sådan äktenskap har så att säga ogiltigförklarat sig självt genom att sakna det som vi väntar av ett verkligt äktenskap: gemenskap på olika plan.
"I ett sådant fall resonerar man enligt värderegeln: man ska handla så, att resultatet blir det bästa.","I ett sådan fall resonerar man enligt värderegeln: man ska handla så, att resultatet blir det bästa."
"Om ett par makar genom att leva ihop ständigt kränker varandra är det enligt värderegeln ett tillräckligt skäl för skilsmässa, menar man.","Om ett par makar genom att leva ihop ständigt kränker varandra är det enligt värderegeln ett tillräcklig skäl för skilsmässa, menar man."
Många kommer dock till rakt motsatt resultat just genom att använda värderegeln: man håller ihop ett trasigt äktenskap för barnens bästa.,Många kommer dock till rakt motsatt resultat just genom att använda värderegeln: man håller ihop ett trasig äktenskap för barnens bästa.
Mannens och kvinnans roller i ett vanligt äktenskap ser idag i Sverige helt annorlunda ut än vad det gjorde för bara hundra år sedan.,Mannens och kvinnans roller i ett vanlig äktenskap ser idag i Sverige helt annorlunda ut än vad det gjorde för bara hundra år sedan.
"* inte antingen-eller utan både-och: både hem och yrke för både mannen och kvinnan * inte prestige utan rättvisa: det gäller att avdramatisera problemet och i varje enskilt fall försöka komma fram till en rättvis fördelning av hem- och yrkesförpliktelser * inte generaliseringar utan individuella lösningar: för att en fördelning ska vara rättvis, måste man ta hänsyn till individuella behov, anlag och attityder.","* inte antingen-eller utan både-och: både hem och yrke för både mannen och kvinnan * inte prestige utan rättvisa: det gäller att avdramatisera problemet och i varje enskild fall försöka komma fram till en rättvis fördelning av hem- och yrkesförpliktelser * inte generaliseringar utan individuella lösningar: för att en fördelning ska vara rättvis, måste man ta hänsyn till individuella behov, anlag och attityder."
Inom alla kulturer har man strävat att komplettera den egna muskelkraften med andra krafter.,Inom alla kulturer har man strävat att komplettera den egna muskelkraften med annan krafter.
"Vinden har i årtusenden utnyttjats till att driva segelfartyg, enkla kvarnar och pumpverk.","Vinden har i årtusenden utnyttjats till att driva segelfartyg, enkel kvarnar och pumpverk."
"Ett värdefullt krafttillskott fick människan, då hon lärt sig att tämja och utnyttja vattenkraften.","Ett värdefull krafttillskott fick människan, då hon lärt sig att tämja och utnyttja vattenkraften."
Genom sinnrikt konstruerade stånggånger kunde man överföra kraften från vattenhjulet till mer lämpligt belägna arbetsplatser.,Genom sinnrikt konstruerad stånggånger kunde man överföra kraften från vattenhjulet till mer lämpligt belägna arbetsplatser.
Också på detta område möter vi den ständigt återkommande klyftan mellan rika industriländer och fattiga u-länder.,Också på detta område möter vi den ständigt återkommande klyftan mellan rik industriländer och fattiga u-länder.
Goda utgångspunkter för studier av jordens energiförsörjning erbjuder s k energibalanser.,God utgångspunkter för studier av jordens energiförsörjning erbjuder s k energibalanser.
"För att kunna ställa upp energibalanser måste man först omräkna de primära energikällorna till likvärdiga enheter, t ex stenkolsenheter.","För att kunna ställa upp energibalanser måste man först omräkna de primära energikällorna till likvärdig enheter, t ex stenkolsenheter."
"Om man också tar med så lågvärdiga energikällor som ved och halm, är den totala genomsnittliga verkningsgraden lägre än 25 %.","Om man också tar med så lågvärdig energikällor som ved och halm, är den totala genomsnittliga verkningsgraden lägre än 25 %."
Jordens brytvärda stenkolslager uppgår i runt tal till 3500 miljarder t och räcker med oförändrad brytningstakt ca 800 år.,Jordens brytvärda stenkolslager uppgår i rund tal till 3500 miljarder t och räcker med oförändrad brytningstakt ca 800 år.
Men mycket tyder på att vi inte kan räkna med obegränsade tillgångar av de vanliga primärenergierna.,Men mycket tyder på att vi inte kan räkna med obegränsad tillgångar av de vanliga primärenergierna.
"I och med att kärnkraften inom något decennium blir ett realistiskt alternativ till oljan, stenkolet och vattenkraften, har världen i sina uran- och toriumlager fått ett nytt energitillskott.","I och med att kärnkraften inom något decennium blir ett realistisk alternativ till oljan, stenkolet och vattenkraften, har världen i sina uran- och toriumlager fått ett nytt energitillskott."
Detta antas vara upp till tjugo gånger större än samtliga våra förråd av fossila bränslen.,Detta antas vara upp till tjugo gånger större än samtlig våra förråd av fossila bränslen.
"Fossila bränslen, bränslen som har sitt ursprung i gamla lämningar av växter och djur (främst kol och olja).","Fossil bränslen, bränslen som har sitt ursprung i gamla lämningar av växter och djur (främst kol och olja)."
Ta reda på var det finns outnyttjade fyndigheter av kol och olja!,Ta reda på var det finns outnyttjad fyndigheter av kol och olja!
Vilka länder har stora tillgångar av uran?,Vilka länder har stor tillgångar av uran?
Fördelningen mellan hydro- och termogenererad elkraft i vissa områden.,Fördelningen mellan hydro- och termogenererad elkraft i viss områden.
I kolrika länder kommer huvuddelen av elkraften från värmekraftverk.,I kolrik länder kommer huvuddelen av elkraften från värmekraftverk.
Dessa stiger kraftigt vid utbyggnad av mindre gynnsamma vattendrag.,Dessa stiger kraftigt vid utbyggnad av mindre gynnsam vattendrag.
"I många länder, bl a USA och Sovjetunionen, tenderar kostnaderna för nya vattenkraftverk att bli så höga, att anläggningarna ej blir ekonomiska om de inte kan användas även för andra ändamål.","I många länder, bl a USA och Sovjetunionen, tenderar kostnaderna för ny vattenkraftverk att bli så höga, att anläggningarna ej blir ekonomiska om de inte kan användas även för andra ändamål."
Kolet har dessutom höga lastnings- och lossningskostnader.,Kolet har dessutom hög lastnings- och lossningskostnader.
"De länder som måste importera fossila bränslen, använder i första hand oljedrift för sina värmekraftverk, t ex det svenska Stenungsundsverket.","De länder som måste importera fossil bränslen, använder i första hand oljedrift för sina värmekraftverk, t ex det svenska Stenungsundsverket."
"Att utvinna olja, naturgas och speciellt vattenkraft fordrar höga begynnelseinvesteringar (t ex prospekteringar, borrningar och dammbyggen), men när väl produktionen är i gång, blir kostnaderna väsentligt lägre än vid den arbetskrävande kolbrytningen.","Att utvinna olja, naturgas och speciellt vattenkraft fordrar hög begynnelseinvesteringar (t ex prospekteringar, borrningar och dammbyggen), men när väl produktionen är i gång, blir kostnaderna väsentligt lägre än vid den arbetskrävande kolbrytningen."
Stora ansträngningar görs dock för att nedbringa kostnaderna vid kolproduktionen.,Stor ansträngningar görs dock för att nedbringa kostnaderna vid kolproduktionen.
"I Sovjetunionen prövar man att bryta kol med hjälp av vattenborrar, och i USA söker man få ner fraktkostnaderna genom att transportera pulveriserat och uppslammat kol i rörledningar.","I Sovjetunionen prövar man att bryta kol med hjälp av vattenborrar, och i USA söker man få ner fraktkostnaderna genom att transportera pulveriserad och uppslammat kol i rörledningar."
"Flöts, i sedimentära bergarter inbäddad gång av stenkol e d.","Flöts, i sedimentär bergarter inbäddad gång av stenkol e d."
"Vilket av de tre länderna Västtyskland, Canada och Frankrike baserar sin elkraftproduktion på a) huvudsakligen vattenkraft b) huvudsakligen värmekraft c) ungefär lika delar vatten- och värmekraft?","Vilket av de tre länderna Västtyskland, Canada och Frankrike baserar sin elkraftproduktion på a) huvudsakligen vattenkraft b) huvudsakligen värmekraft c) ungefär lik delar vatten- och värmekraft?"
Försök att med endast kartans hjälp ge några exempel på länder med goda förutsättningar för produktion av vattenkraft?,Försök att med endast kartans hjälp ge några exempel på länder med god förutsättningar för produktion av vattenkraft?
